date,rm,rf,rmrf,smb,hml,umd
20feb2009,-.0320719,.0000329,-.03210476,.00614142,-.01003431,-.01197065
23feb2009,-.0103113,.0000327,-.01034403,-.00319778,-.0008072,.01105397
24feb2009,-.008335,.0000308,-.00836585,.00465464,-.01864588,-.00022901
25feb2009,.0110244,.0000308,.0109936,.01565487,.01126409,-.01169308
26feb2009,.0167088,.0000301,.01667875,.00254217,.02244846,-.02755471
27feb2009,-.0205267,.0000292,-.02055585,.00240508,-.00436411,.0086111
02mar2009,-.0504182,.0000249,-.05044313,.01236383,-.00853214,.01982045
03mar2009,-.0277267,.0000236,-.02775029,.02558812,-.00653887,.00183298
04mar2009,.0384735,.0000229,.03845062,-.01819092,.02069887,-.03670917
05mar2009,-.0304191,.0000228,-.03044189,.00811054,-.01297841,.00594497
06mar2009,-.002006,.0000235,-.00202944,-.02250296,.00024563,.01251145
09mar2009,.0014243,.0000258,.00139852,-.01628214,-.00559208,-.00514547
10mar2009,.0462924,.0000268,.04626552,-.01341325,.01258795,.00049684
11mar2009,-.0016769,.0000267,-.00170367,.00658735,-.00021986,-.00204481
12mar2009,.0048951,.0000248,.00487023,.00665649,-.00365721,-.00842515
13mar2009,.0118614,.0000246,.01183681,.01022821,.0026039,.01343631
16mar2009,.0278084,.0000248,.02778355,-.00549984,.0000984,-.01390411
17mar2009,-.0027032,.0000248,-.00272799,-.00435813,.00548589,-.0170761
18mar2009,-.0110739,.0000243,-.01109819,.0054798,-.00102552,-.00606214
19mar2009,.0041236,.0000249,.00409867,.00561851,.02556114,.03704765
20mar2009,.0061395,.0000247,.00611481,-.00883294,-.00633115,-.00021122
23mar2009,.0273045,.0000249,.02727956,-.00153763,.01074117,.01304769
24mar2009,-.0087909,.0000253,-.00881613,.01031582,-.00840634,-.01391608
25mar2009,-.0022362,.0000253,-.00226149,-.00200787,-.00360129,-.01167249
26mar2009,.0059178,.0000257,.00589212,.00395057,.0055832,.01345187
27mar2009,-.0063931,.0000257,-.00641884,.01114072,-.00593869,-.00306143
30mar2009,-.0328052,.0000257,-.03283087,.01330293,-.01252419,-.02145643
31mar2009,.0405704,.0000259,.04054447,-.02422473,.00870392,.00006108
01apr2009,.0098847,.0000249,.00985975,.01643245,.0127384,.01242619
02apr2009,.0426484,.0000247,.04262371,.00502697,.03332351,.02833542
03apr2009,-.0180975,.0000247,-.01812222,.03295494,.00591255,.01544411
06apr2009,-.0081033,.0000251,-.00812844,.01656772,.0130155,-.00704854
07apr2009,-.0164324,.0000247,-.01645708,.00112432,-.02093222,-.01492865
08apr2009,-.0003082,.0000244,-.00033258,.00421038,.00838679,-.00780253
09apr2009,.0178188,.0000246,.01779418,.02774411,.01975681,.03652044
14apr2009,.0046952,.0000236,.00467156,.02455764,.0171512,.02540388
15apr2009,-.0044877,.000023,-.00451072,.01035154,-.01139789,-.01646636
16apr2009,.0204933,.0000229,.02047043,-.0053701,.00713965,.00042697
17apr2009,.0101208,.000023,.01009781,-.00534367,.00914122,.00538826
20apr2009,-.0264045,.0000232,-.02642773,-.00400453,-.01829848,-.04521849
21apr2009,-.0014005,.0000229,-.00142344,-.00846478,-.004083,-.00799678
22apr2009,.0134515,.0000227,.01342874,.01559004,.0077553,.02430663
23apr2009,-.0021523,.0000218,-.00217404,.00086283,.00080939,-.00820632
24apr2009,.0331658,.0000218,.03314401,-.00465514,.00555223,-.00129991
27apr2009,.0006934,.0000215,.00067194,-.00820516,-.01236425,-.01528544
28apr2009,-.0167787,.0000217,-.01680036,-.00369331,-.009964,-.01525859
29apr2009,.0249305,.0000215,.02490899,.01006148,.00127728,.01093944
30apr2009,.0143039,.000021,.01428293,.01115063,.0140221,-.01872495
01may2009,.0007251,.0000211,.00070396,.00163501,.00282566,-.00716393
05may2009,.0238948,.0000211,.02387374,.01971565,.0182985,.00024779
06may2009,.0141877,.0000211,.01416658,-.00548771,-.00339322,-.0002905
07may2009,-.0007989,.0000211,-.00082002,.00134304,-.01055836,-.00447693
08may2009,.0129181,.000021,.01289708,-.00116986,.00014078,.00225941
11may2009,-.008238,.0000211,-.00825906,-.01186139,-.01449931,-.01811447
12may2009,-.0018629,.0000213,-.00188414,.00061027,-.0094438,-.01482299
13may2009,-.021522,.0000211,-.02154317,-.01925043,-.03481471,-.02447693
14may2009,.0072488,.0000211,.00722765,.00211239,.01420414,-.00178938
15may2009,-.0021622,.0000211,-.00218325,.0107446,-.00240344,-.01104861
18may2009,.0211976,.0000211,.02117648,-.00861125,.00961215,-.00234315
19may2009,.0091636,.0000211,.00914247,.01322307,.00950707,.00643707
20may2009,-.0006012,.000021,-.00062225,.00536896,-.00013077,-.00032229
21may2009,-.0273846,.0000211,-.02740573,.00260407,-.01935754,.01110252
22may2009,.0043863,.0000211,.00436516,-.00166994,.00971214,-.00525577
26may2009,.0088926,.0000211,.0088715,-.01279968,.00130587,.00778789
27may2009,.0021451,.0000211,.00212405,.00841677,.00951849,-.00769851
28may2009,-.0065435,.000021,-.00656447,.00540403,-.00316255,.00582316
29may2009,.0069159,.000021,.00689487,-.00351892,.00071694,-.01055673
01jun2009,.0201946,.000021,.02017355,-.0013555,.01935542,-.01097525
02jun2009,-.005167,.0000209,-.00518792,.00407914,.00948403,.00724688
03jun2009,-.0162534,.000021,-.0162744,.01597561,-.00559825,-.02046719
04jun2009,.0001568,.000021,.00013581,-.00066287,-.00677998,-.02117564
05jun2009,.0116517,.000021,.01163067,-.00801106,.002343,.01780599
08jun2009,-.0074223,.0000209,-.00744325,.0009152,-.00288806,-.01329962
09jun2009,-.0000278,.000021,-.00004878,-.00031545,-.00187225,.00737159
10jun2009,.0070651,.000021,.00704406,-.00244896,.01243975,.01894615
11jun2009,.0053753,.000021,.00535433,.00100429,.00210585,-.00070177
12jun2009,-.0048188,.000021,-.00483981,-.00396375,-.00572482,-.0116947
15jun2009,-.0258706,.000021,-.02589163,.00464623,-.02268671,-.02112121
16jun2009,.0002793,.000021,.00025828,-.00359191,-.00262126,-.00544484
17jun2009,-.0126036,.000021,-.01262462,-.00932202,-.01033483,.00065251
18jun2009,-.0008913,.000021,-.00091231,-.01457329,-.01282776,.01169209
19jun2009,.0147392,.000021,.01471816,-.00563492,.00188464,-.01663564
22jun2009,-.0250606,.0000209,-.02508149,.00437017,-.0074419,.01928396
23jun2009,-.0006374,.0000208,-.00065819,-.00126299,-.00845292,.011315
24jun2009,.0125091,.0000204,.01248862,.00357954,.00442687,-.01811115
25jun2009,-.0051501,.0000204,-.00517047,.00862232,.00011365,-.0033877
26jun2009,-.0014318,.0000201,-.00145193,.00851291,.00664057,-.00268028
29jun2009,.012375,.0000204,.01235467,-.00010176,.00013464,-.01128263
30jun2009,-.0100423,.0000206,-.01006291,.00264224,-.00092632,.00250488
01jul2009,.0205509,.0000199,.02053098,-.00752844,.00344725,-.00709833
02jul2009,-.0232648,.0000194,-.02328424,.01293646,-.00710201,.00661823
03jul2009,.0002633,.000019,.00024422,.00405698,-.00817791,.00161477
06jul2009,-.009453,.0000189,-.00947189,.00080406,-.01044211,-.00530065
07jul2009,-.0017325,.0000191,-.00175159,.0018977,.00714975,.00781792
08jul2009,-.011514,.0000185,-.01153253,-.00446235,-.00541777,.00067733
09jul2009,.0044077,.0000187,.00438904,-.00387444,.00157324,.00105814
10jul2009,-.0073372,.0000183,-.00735552,.00497266,-.00324023,-.00133165
13jul2009,.0171467,.0000182,.01712849,-.00749976,.0002167,-.0068961
14jul2009,.0096163,.000018,.00959836,.00637624,.00135116,-.00390511
15jul2009,.0251267,.0000175,.02510924,-.00224335,.00883136,-.02067432
16jul2009,.0027691,.0000175,.00275164,-.00365304,-.00375134,.0009354
17jul2009,.0059049,.0000172,.0058877,-.00239621,.00117699,.00780112
20jul2009,.0122735,.0000172,.01225631,.00213641,.00655824,.00130136
21jul2009,.0085764,.0000179,.00855857,-.00045147,-3.778e-06,.00184906
22jul2009,.0031973,.000018,.00317938,.00049464,-.00665643,-.00463947
23jul2009,.0144391,.000018,.01442108,-.00066622,.01643507,.01621472
24jul2009,.0041309,.000018,.00411289,.00075266,.01348421,-.00110145
27jul2009,.0008882,.0000181,.00087016,-.0105908,.00019857,.00365244
28jul2009,-.0130215,.000018,-.01303942,.00528162,-.01215842,-.02252888
29jul2009,.0049116,.0000173,.00489424,.00122373,.00334919,-.00619169
30jul2009,.0185646,.0000172,.01854741,-.00195703,.01865891,.03240428
31jul2009,-.0031836,.0000171,-.00320069,.01197239,.0142404,.00712968
03aug2009,.0162967,.0000172,.01627946,.00070504,.01445433,.01100638
04aug2009,-.0004694,.0000174,-.00048682,.01705664,-.00523888,-.00875735
05aug2009,-.0019797,.0000177,-.00199734,.0096741,.01472938,.0134527
06aug2009,.0102121,.0000173,.0101948,.01702659,.00812911,.00216991
07aug2009,.0080127,.0000193,.00799341,-.00939536,-.00415293,-.01261187
10aug2009,-.0015628,.0000192,-.00158203,.00239341,-.00067888,.0006647
11aug2009,-.010851,.0000192,-.01087016,.00047226,-.00521138,-.012919
12aug2009,.0107523,.0000193,.010733,-.00387466,.00707469,.00169033
13aug2009,.0091494,.0000183,.00913118,.00422302,.01549004,.00554859
14aug2009,-.0068715,.0000179,-.00688944,.01385322,.0049104,.01334925
17aug2009,-.0161798,.0000181,-.01619792,-.01106329,-.00335903,-.01628893
18aug2009,.0087055,.0000181,.00868744,.00093024,-.00084049,-.00085034
19aug2009,.0027022,.0000179,.00268436,-.00385624,.0037735,-.00397429
20aug2009,.0147288,.0000176,.01471124,-.00028675,.01351213,-.00413621
21aug2009,.0193566,.0000175,.01933909,-.00268134,.00048673,.00161997
24aug2009,.0105775,.0000175,.01056002,.00784389,.01458055,-.00843994
25aug2009,.0041509,.0000173,.00413362,.00124601,.00946514,.00428294
26aug2009,-.0053223,.0000172,-.00533952,.00583072,.00029658,-.00247068
27aug2009,-.0051347,.0000172,-.00515187,-.00717294,-.00382307,-.00782944
28aug2009,.0089102,.0000172,.00889302,.00746479,.00903304,.00983155
01sep2009,-.0185705,.0000172,-.01858773,-.00600752,-.01216946,-.00549519
02sep2009,-.0015201,.0000172,-.00153735,-.01123993,-.01547799,-.0124478
03sep2009,-.002301,.0000172,-.00231816,.01032976,.01703131,-.00177415
04sep2009,.0119403,.000017,.01192333,.00325498,.00586364,-.00027771
07sep2009,.0174551,.0000171,.01743802,.00659246,.00296067,-.00677139
08sep2009,.0040704,.0000171,.00405333,.0051929,.00940553,.00778632
09sep2009,.012037,.000017,.01201996,-.0029666,.01384505,.00817884
10sep2009,-.0029652,.000017,-.00298219,-.00480578,-.00496519,-.00120459
11sep2009,.0054925,.0000172,.00547535,.00502908,.00036638,.00786398
14sep2009,.000084,.0000172,.00006679,-.00586894,-.00099145,-.00625174
15sep2009,.0046582,.0000173,.0046409,.0012419,.00245283,.00603334
16sep2009,.0162177,.0000173,.01620045,-.00397778,.00292923,.00651747
17sep2009,.0076122,.0000171,.00759509,-.00053691,.00270235,.00104089
18sep2009,.0008427,.0000171,.00082556,-.00434059,.00182437,-.00568628
21sep2009,-.0078251,.0000171,-.00784224,-.00386833,-.0099105,-.01749911
22sep2009,.0018234,.0000172,.00180622,-.00251019,.00397705,.00226298
23sep2009,-.0006419,.0000175,-.00065934,.0004879,-.0053394,-.00605175
24sep2009,-.0117371,.0000173,-.01175438,-.00025597,-.00808293,-.00528958
25sep2009,-2.97e-06,.0000175,-.00002048,-.00635681,-.01367712,.00125475
28sep2009,.0155713,.0000175,.01555375,-.00530533,.00998613,-.00347894
29sep2009,-.000076,.0000176,-.00009356,.01074076,-.00697199,.00361058
30sep2009,-.00512,.000018,-.00513803,-.00183385,-.00353708,-.00113884
01oct2009,-.0155418,.000018,-.01555988,.00872624,-.0006796,-.00344838
02oct2009,-.012514,.0000181,-.01253207,-.00834785,-.00636528,.00713864
05oct2009,.0072518,.0000183,.00723356,-.00071608,.00040606,-.00630865
06oct2009,.0226098,.0000182,.02259157,-.00438847,.00739317,-.02898371
07oct2009,-.00428,.0000183,-.00429827,.00978419,-.00403051,-.00211372
08oct2009,.0098371,.0000183,.00981884,.00717964,-.01021553,.0075496
09oct2009,.0012632,.0000183,.00124497,-.00138878,-.00059636,.00422501
12oct2009,.009391,.0000181,.00937292,-.00290092,.00359815,.00442709
13oct2009,-.010314,.0000181,-.01033203,.00173448,8.537e-06,-.00197957
14oct2009,.0193087,.0000182,.01929045,-.00352325,.0047655,.01948728
15oct2009,-.0060463,.0000183,-.00606463,.00294267,-.00087079,-.00160457
16oct2009,-.0061349,.0000183,-.00615323,.0057203,-.0024583,.00799007
19oct2009,.0167078,.0000185,.01668931,-.0039052,-.00157265,.01037088
20oct2009,-.0069802,.0000187,-.00699888,.0002594,-.00248776,-.00241104
21oct2009,.001819,.0000186,.00180038,-.00525581,.00294456,-.00688924
22oct2009,-.0097572,.0000185,-.00977571,.0020127,.00416298,-.01245756
23oct2009,.0058246,.0000183,.0058063,-.0086814,.00445515,.00944572
26oct2009,-.0103224,.0000182,-.01034067,-.00735033,-.00657686,.00107529
27oct2009,.0007873,.0000179,.00076945,-.00883916,-.0016385,.00362971
28oct2009,-.0241416,.0000177,-.02415934,-.00321767,-.01007413,.00148284
29oct2009,.0110605,.0000177,.01104281,-.00098848,-.00026967,-.00809171
30oct2009,-.0165681,.0000178,-.01658592,.01408542,-.00596563,.01313876
02nov2009,.0105733,.0000178,.01055553,-.01092099,-.00286042,-.00535923
03nov2009,-.013746,.0000178,-.01376373,-.00535053,-.00595199,.00490422
04nov2009,.0171705,.0000178,.01715275,.00505881,.00800302,-.02859402
05nov2009,.0032906,.0000177,.00327285,-.00884734,.00068663,.00651159
06nov2009,.0036651,.000018,.00364705,.0015948,-.00280379,-.01517055
09nov2009,.0170599,.0000181,.0170418,-.01038695,.00319762,-.00167227
10nov2009,-.0017895,.0000181,-.00180755,-.00344409,-.0018855,.000667
11nov2009,.0086862,.0000181,.00866816,.00158434,.0042381,-.00640397
12nov2009,.0025671,.0000181,.00254904,.00552344,-.00060107,.00022742
13nov2009,.0042704,.000018,.00425239,.00400123,-.00037534,-.00127557
16nov2009,.0160455,.000018,.01602746,-.00172904,-.00016537,.0138905
17nov2009,-.0074722,.0000181,-.00749031,-.00626204,-.00043503,-.01392225
18nov2009,.0015671,.000018,.00154918,-.00227463,-.00073768,.00719244
19nov2009,-.0146507,.0000182,-.01466883,-.00484848,-.00832811,-.01815583
20nov2009,-.0036557,.0000182,-.00367395,-.00630459,-.00705659,-.0063599
23nov2009,.018532,.0000184,.01851358,-.00855171,.00073393,.00637877
24nov2009,-.0063098,.0000183,-.00632813,-.00707887,-.00326337,-.00021449
25nov2009,.0065906,.0000183,.00657232,-.01053231,-.01042017,.00616093
26nov2009,-.0316793,.0000182,-.03169749,-.0048283,-.00616245,.00377552
27nov2009,.010667,.0000185,.01064849,.00568401,.00183027,-.00480575
30nov2009,-.0106032,.0000182,-.0106214,-.00156381,-.00219249,.00329346
01dec2009,.0233139,.000018,.02329582,-.00212925,.00692074,-.00821289
02dec2009,.0033622,.0000183,.0033439,-.00250716,-.00075383,-.00043009
03dec2009,-.0023349,.0000184,-.0023533,.00251449,.00118309,-.00642934
04dec2009,.0019063,.0000183,.00188805,-.00208974,-.00335216,.00136679
07dec2009,-.0023019,.0000183,-.00232026,-.00324186,.00271771,-.00077516
08dec2009,-.0161591,.0000183,-.01617745,.00203358,-.00598889,.00890683
09dec2009,-.0047479,.0000184,-.00476636,-.0071088,-.00023376,.00266066
10dec2009,.0073935,.0000185,.007375,.00169883,-.00130402,.00643848
11dec2009,.0034726,.0000184,.00345414,-.00651411,-.00033619,.00493355
14dec2009,.0092147,.0000184,.00919632,-.00468177,.00023863,-.00839237
15dec2009,-.0049943,.0000185,-.00501281,.00114527,-.00073355,.00171537
16dec2009,.0072977,.0000188,.00727894,.00873328,.00182792,-.00636402
17dec2009,-.0177295,.0000187,-.01774819,.01161364,-.00184282,.00368203
18dec2009,-.0043631,.0000186,-.00438167,-.00187637,-.00522535,.00341987
21dec2009,.0175461,.0000187,.01752737,-.00877145,.00445152,-.00396815
22dec2009,.0063944,.0000188,.00637557,-.00360908,-.00285856,.00415995
23dec2009,.0078877,.0000192,.00786856,-.00407434,.00305989,-.00142017
24dec2009,.0051275,.0000192,.0051083,-.00449515,-.00133234,-.00579435
29dec2009,.0070709,.0000191,.00705179,.00179073,.00379967,-.00190609
30dec2009,-.0062889,.0000191,-.006308,.00713201,.00049782,.00127518
31dec2009,.0024036,.0000191,.00238451,-.0043634,.00794108,.00732384
04jan2010,.0167154,.0000191,.01669625,.00707461,-.00495195,-.00143016
05jan2010,.0041142,.0000193,.00409495,.00270251,.00146621,.00743597
06jan2010,.001765,.0000195,.0017455,.00289557,.00066829,.00355736
07jan2010,.0000626,.0000194,.00004326,.00808269,-.00211504,.00287781
08jan2010,.0020422,.0000194,.00202286,.00674393,-.00083083,.00373376
11jan2010,.0011821,.0000195,.00116259,.00359309,-.00167339,-.00559951
12jan2010,-.0076785,.0000196,-.00769813,-.00220082,.00082042,-.01153875
13jan2010,-.0043791,.0000196,-.0043987,-.00048034,.0010215,-.00162527
14jan2010,.0039121,.0000196,.00389248,-.00374622,-.00405084,.0104522
15jan2010,-.0069289,.0000196,-.0069485,.0078997,-.00144888,-.00248694
18jan2010,.0065309,.0000197,.00651119,-.00772871,-.00290588,.00083823
19jan2010,.0027487,.0000197,.00272903,-.003105,-.00626162,-.0032648
20jan2010,-.0152021,.0000197,-.01522175,.00525957,-.00769878,-.0109787
21jan2010,-.0142834,.0000196,-.01430302,.00745958,.00292337,-.00040661
22jan2010,-.0066742,.0000196,-.00669381,-.00546277,.00013932,-.00501255
25jan2010,-.0073165,.0000196,-.00733613,.0073786,-.00041364,.00249905
26jan2010,.0024673,.0000198,.00244752,-.0050566,-.00137492,.00275622
27jan2010,-.0102062,.0000196,-.01022574,.00752543,-.00148841,.00850009
28jan2010,-.0121569,.0000196,-.01217651,.01389922,-.00163924,.00730519
29jan2010,.0075836,.0000196,.00756399,-.00619861,.00415085,-.00081642
01feb2010,.0107352,.0000195,.01071571,-.00349781,.00006112,-.00919444
02feb2010,.0081838,.0000194,.00816439,.00781625,.00411469,-.0052724
03feb2010,-.0045632,.0000192,-.00458239,-.00020167,.00236769,.00451224
04feb2010,-.021437,.0000192,-.02145624,-.00073116,.00920971,.01059178
05feb2010,-.0155724,.0000193,-.01559165,-.00088397,-.00092408,.00432336
08feb2010,.004868,.0000196,.0048484,-.01571344,-.00680118,-.0009595
09feb2010,.0033884,.0000198,.00336867,.00082358,.00095728,-.009924
10feb2010,.0057719,.0000199,.00575207,-.00058304,-.00133541,.00290229
11feb2010,.0058088,.0000199,.00578882,-.00240523,-.00357989,.00221418
12feb2010,-.0042017,.0000199,-.00422161,-.00656036,-.00463839,.00636218
15feb2010,.0044872,.0000199,.00446724,-.00214059,.00222094,-.00019857
16feb2010,.0142155,.0000199,.01419561,-.00603288,.00479841,-.00614868
17feb2010,.0085548,.0000199,.00853497,.0047357,.00341977,-.00862185
18feb2010,.0086267,.0000199,.00860677,-.00547729,.00070149,.00379506
19feb2010,.0059781,.0000199,.00595812,-.00196181,-.00170459,-.00293817
22feb2010,-.0007508,.00002,-.00077083,.00748649,.00204967,.00121581
23feb2010,-.0066789,.0000199,-.00669881,.00116793,-.00288091,-.00169743
24feb2010,.0049071,.0000199,.00488727,-.00322165,-.00064799,-.00023596
25feb2010,-.0123745,.0000198,-.01239425,-.00587718,.00062747,-.01476966
26feb2010,.0141559,.0000198,.01413611,-.00435459,-.00510254,.00837167
01mar2010,.010167,.0000199,.01014712,-.01127904,.00115993,.00485485
02mar2010,.0140916,.0000199,.01407176,-.00203844,.00887991,-.00436178
03mar2010,.0086975,.0000199,.00867763,-.01142385,.00304219,.00531109
04mar2010,-.0002028,.0000199,-.00022266,.00644475,.00146741,-.00345377
05mar2010,.0128728,.0000199,.01285296,.00140065,-.00158862,.00751798
08mar2010,.0011935,.0000199,.00117362,.00010044,.0006641,-.00586063
09mar2010,-.0007734,.0000199,-.00079333,-.00218964,-.00271486,-.00167783
10mar2010,.0084283,.00002,.00840836,-.00094502,.0005029,.00807589
11mar2010,-.0036073,.00002,-.00362728,.0048946,-.00127784,-.00977738
12mar2010,.0024357,.0000199,.00241575,.00588763,.00644503,.00034405
15mar2010,-.0055935,.0000201,-.00561367,.00460008,-.00153933,-.00556182
16mar2010,.0046497,.0000201,.00462969,-.00482664,-.00082944,.00774517
17mar2010,.0057316,.0000202,.0057114,.00061684,-.00029159,.00639801
18mar2010,-.000414,.0000202,-.00043421,-.00636286,-.00483029,-.00896687
19mar2010,.0013429,.0000202,.0013227,.00107305,-.00258398,-.00689414
22mar2010,-.0012594,.0000201,-.00127953,-.0042234,-.00515713,-.0039732
23mar2010,.0048857,.0000201,.00486552,-.0048304,.00271896,.00504005
24mar2010,.001667,.0000202,.00164684,.00467879,-.00264518,.00881983
25mar2010,.009,.0000201,.00897993,.00219733,-.00472157,.00139398
26mar2010,-.003239,.0000201,-.00325911,.00734867,.00391843,.0027996
29mar2010,.0008157,.0000201,.00079559,-.01153424,.00401593,-.00483501
30mar2010,-.0059627,.0000201,-.00598281,.00485394,.00538359,-.00433393
31mar2010,.0009063,.0000201,.00088625,-.00263203,.00307172,.00119965
01apr2010,.0115699,.0000201,.01154977,-.00433043,-.00415125,.00684195
06apr2010,.0069774,.00002,.00695743,.00806928,.00168821,.00527425
07apr2010,-.0024176,.0000199,-.00243747,.00575839,-.00349445,-.00014164
08apr2010,-.0078472,.0000199,-.0078672,.00560383,-.00203358,-.01414362
09apr2010,.0098873,.00002,.00986731,-.00388349,.00359933,.00595523
12apr2010,.0012569,.0000199,.00123703,.00257083,.00083142,-.00801421
13apr2010,-.0030575,.0000199,-.0030774,.00039865,.00264583,-.00401538
14apr2010,.0066203,.0000201,.00660027,-.00003075,.00724635,.00870463
15apr2010,.0049166,.00002,.00489662,.00843012,.00550919,.00139083
16apr2010,-.0130409,.00002,-.01306085,.00505158,.00277456,-.00858948
19apr2010,-.0031879,.0000201,-.00320794,-.00135292,-.00133105,-.00115128
20apr2010,.0095476,.0000201,.0095275,-.00444931,.00102395,-.00142594
21apr2010,-.0086731,.0000202,-.00869325,.00961259,.00972368,.00318817
22apr2010,-.0094186,.0000202,-.00943875,.00388572,-.00536019,-.00171948
23apr2010,.0110611,.0000201,.01104092,.00256236,.00194952,.00174495
26apr2010,.0057643,.00002,.00574432,.008855,-.00661455,-.0078742
27apr2010,-.0251478,.0000199,-.02516772,.00906554,-.00081727,.01189922
28apr2010,-.0037676,.00002,-.00378757,-.00580753,.00133866,-.01358393
29apr2010,.0060176,.0000199,.00599776,-.00003131,.00402968,.01225821
30apr2010,-.0101401,.0000199,-.01016002,.00670107,.00441151,.00928667
04may2010,-.0247555,.0000199,-.02477538,.00665023,-.01417594,.00350031
05may2010,-.0103381,.0000199,-.01035793,-.00114776,-.00208745,-.00722329
06may2010,-.0139821,.0000199,-.01400202,.00407365,-.00087969,.00129493
07may2010,-.0282772,.0000199,-.02829713,-.01300941,-.01348445,-.00362988
10may2010,.0515478,.0000199,.05152797,.00101612,.01491867,-.01686311
11may2010,-.0089652,.0000199,-.00898512,.0045041,-.00636822,.00527849
12may2010,.011131,.0000199,.01111105,.00069424,-.00037975,.00521211
13may2010,.0093526,.0000199,.00933269,-.00405917,-.00345831,-.00804322
14may2010,-.0302478,.0000199,-.03026763,.0106169,-.00914915,.0161366
17may2010,-.0013495,.0000199,-.00136936,-.00777211,.00298416,.00804602
18may2010,.0079268,.0000199,.00790688,-.01184916,-.00516944,-.00385018
19may2010,-.0274854,.0000199,-.02750525,.00417191,-.00543378,.016632
20may2010,-.0175406,.0000199,-.01756044,-.00388409,.00116921,-.00149997
21may2010,-.0017156,.0000199,-.00173552,.0002395,.00270138,-.01245746
24may2010,.00182,.0000199,.00180016,.00360788,-.00115665,.00027071
25may2010,-.0261747,.0000199,-.0261946,-.00215498,-.00531827,.00257956
26may2010,.0201795,.0000199,.02015961,-.00175893,-.00298556,-.0055229
27may2010,.0301873,.0000199,.03016748,-.00999624,.00993203,-.02664042
28may2010,-.0012465,.0000199,-.00126638,-.00716833,-.00083728,.01530944
01jun2010,-.0042932,.0000199,-.00431317,.00739148,-.00646716,.00908658
02jun2010,.0010403,.0000199,.0010204,.00004167,-.00495726,.00541865
03jun2010,.0119706,.0000199,.0119507,-.00031151,.00558986,-.00004386
04jun2010,-.0167362,.0000199,-.01675607,-.00382743,-.00347755,.00067268
07jun2010,-.0112428,.0000199,-.01126262,.00227067,-.00651189,.00395189
08jun2010,-.0086694,.0000199,-.00868922,-.00903945,-.01039413,.01229822
09jun2010,.0118397,.0000199,.01181987,-.00316644,-.00495736,.01005205
10jun2010,.009483,.0000199,.00946308,.00079071,-.00340939,.02260413
11jun2010,.0059624,.0000199,.0059425,-.00151201,.00095886,-.03090832
14jun2010,.0081823,.0000199,.00816238,.00158887,.00143726,.03022486
15jun2010,.0037095,.0000199,.00368959,.00769343,-.00022509,.00914532
16jun2010,.0032394,.0000199,.00321951,-.00349953,-.00397134,.00569558
17jun2010,.002615,.0000199,.00259508,-.00021887,.00059923,-.01396142
18jun2010,-.0004788,.0000199,-.00049863,.00674602,.00141234,.00300897
21jun2010,.0084464,.0000199,.0084265,-.00538752,.00555146,.01258528
22jun2010,-.009124,.0000199,-.00914387,.01128531,-.00322903,-.00059375
23jun2010,-.0122207,.0000199,-.01224055,.00511372,.00062917,-.00602128
24jun2010,-.014739,.0000199,-.01475891,-.00247772,.00630986,-.01039917
25jun2010,-.0103835,.0000199,-.01040334,-.00493599,.00676156,.00167315
28jun2010,.0048585,.0000201,.00483839,-.00395852,.005615,.00536802
29jun2010,-.0303114,.0000201,-.03033155,.00845711,-.00893806,.0042238
30jun2010,.0008018,.0000204,.00078141,.00630952,-.01684564,-.01241194
01jul2010,-.0227177,.0000205,-.02273818,-.00439587,.00084576,.00169301
02jul2010,.0078488,.0000207,.00782812,.00782254,-.00216354,-.00825595
05jul2010,-.0021329,.0000206,-.00215358,.00890723,-.00166147,.00849839
06jul2010,.0277695,.0000208,.02774865,-.01546364,.00027501,-.01554023
07jul2010,.009447,.000021,.009426,-.00294973,.00060354,-.00164002
08jul2010,.017722,.0000208,.01770116,-.00462377,.00249082,-.01175005
09jul2010,.0051096,.0000209,.0050887,-.00331039,.0007268,-.00946799
12jul2010,.0060481,.000021,.00602704,.00067239,-.00035334,.01696626
13jul2010,.0192369,.000021,.01921584,-.00877522,-.00283714,-.00170129
14jul2010,-.0033847,.000021,-.0034057,-.00158023,-.0026882,-.00261279
15jul2010,-.0073686,.000021,-.00738962,.00471523,-.00479429,.00670459
16jul2010,-.0096865,.0000209,-.00970741,.00138775,-.00540335,.00074648
19jul2010,-.0024382,.0000209,-.00245912,-.00631361,.00410827,-.00751921
20jul2010,-.0020127,.0000209,-.00203359,.00053459,-.00015518,-.00433819
21jul2010,.0148682,.0000209,.01484728,-.00918018,.00543013,.01098924
22jul2010,.0182043,.0000207,.01818363,-.00272986,.00373065,.00020731
23jul2010,.0011396,.0000206,.00111899,.00606353,.00616099,.000602
26jul2010,.0069124,.0000208,.00689162,.00571943,.00518473,.0031092
27jul2010,.0019852,.0000207,.00196451,.00795283,.0035174,-.01471403
28jul2010,-.0077398,.0000207,-.00776058,-.00192294,-.01336108,-.00278973
29jul2010,-.0000302,.0000206,-.00005085,.00364097,.01021346,-.0020592
30jul2010,-.0105471,.0000206,-.01056771,.00518029,-.00411456,-.00537608
02aug2010,.0253496,.0000206,.02532899,-.00642298,.00566122,.01384627
03aug2010,-.0004169,.0000206,-.00043748,-.00279247,.00047682,-.00864186
04aug2010,.0002221,.0000206,.00020153,-.00350053,.00155875,-.00258332
