month	S1	S2	S3	S4	S5	S6	S7	S8	S9	S10
1989m2	.04637142	.04229764	.03944773	.03610545	.03868332	.03156565	.04120189	.04355012	.00846118	-.00472129
1989m3	.0515969	.02971514	.02273298	.04099554	.0288293	.02492659	.02184686	.02946114	.02157935	.02746461
1989m4	.03359474	.02524258	.01803837	.01061764	.01041863	-.00152552	.01294513	.00376293	.00381005	.01908728
1989m5	.03493452	.01608851	.03843733	.0056882	.0009822	.00268113	-.00578058	-.01096299	.00822576	.01147109
1989m6	.00560817	-.00327023	.00052608	-.00623695	-.0038549	-.0086713	-.01290714	-.00147199	.00315333	.00468618
1989m7	.02761675	.01447872	.01474886	.02605593	.02213484	.03578794	.02844345	.04022928	.06052202	.07279881
1989m8	-.00788699	-.00474115	-.02331621	-.01759326	-.00934404	-.01505052	-.01090517	-1.618e-06	.01072868	.01974494
1989m9	-.02299925	-.02683237	-.01871975	-.01372664	-.03109626	-.02245171	-.01552069	-.01695335	-.01236645	-.03022629
1989m10	-.08600052	-.12057345	-.13193254	-.12161483	-.11671393	-.13325341	-.13282789	-.10815802	-.10574309	-.09107725
1989m11	-.01606898	-.01466422	-.03148612	-.01017764	-.01379108	-.00587591	-.00719498	.0119219	.03022141	.03716895
1989m12	.00935841	.01912082	.01933709	.01878499	.02438807	.02794753	.03085781	.03770751	.04410693	.05732835
1990m1	.02614813	.01050974	.0072964	.00304189	-.00481376	.01181699	.00765505	-.00091254	-.01532034	-.03084692
1990m2	-.0369727	-.0430612	-.04424156	-.04318558	-.04665802	-.03815208	-.03392181	-.04446996	-.04362017	-.04595746
1990m3	-.03206583	-.05083662	-.04062392	-.04031643	-.02905742	-.03490546	-.03901546	-.02408655	-.0066973	.00185382
1990m4	-.04398428	-.03993988	-.04617689	-.0537862	-.04193142	-.06524265	-.07059044	-.0681303	-.05671429	-.05268185
1990m5	.00973028	.00770336	.00707033	.02006272	.0271334	.05068384	.05124646	.07139984	.09060048	.11744165
1990m6	.00360696	-.01453082	-.00046764	.01774616	.0294524	.00948873	.03579745	.02661288	.0325883	.02466331
1990m7	-.034064	.01159422	-.02942827	-.00423635	-.02136033	-.02958712	-.02016317	-.01365308	-.01462932	-.02481058
1990m8	-.06556248	-.07917767	-.10532652	-.09554177	-.12085913	-.12075691	-.1321003	-.12423033	-.12869402	-.10242906
1990m9	-.08066715	-.08926583	-.10109927	-.11614584	-.09100319	-.11235956	-.09621187	-.09859225	-.09873924	-.08728697
1990m10	-.00447614	-.03084217	-.02582313	-.02055219	-.00259185	-.01265539	.0044979	.01664842	.02977447	.04025598
1990m11	-.03236363	-.05142443	-.02131972	-.06488509	-.03104857	-.01585139	-.02571421	.01433867	.02887765	.03381985
1990m12	-.02068677	-.01782954	-.00034772	-.01490331	-.02654419	-.01345499	-.00221916	.00436253	.01149213	.01502143
1991m1	-.05335833	-.07031991	-.05429997	-.01974121	-.04906276	-.05865343	-.04363707	-.04702125	-.03365962	-.00210389
1991m2	.14466496	.1266494	.13554738	.11463531	.17026431	.16552884	.16326873	.17796681	.17325949	.12661258
1991m3	.13849922	.10827589	.08963613	.09189733	.1265146	.11728195	.11727119	.0827338	.07290239	.02865932
1991m4	.02838172	.02645797	.00076491	-.00482474	.01051444	.0111031	.01311928	.00562191	.00060217	.00913097
1991m5	-.07919159	-.02416678	.00817192	-.04790127	-.02561166	-.01719223	-.0167242	-.02093465	-.02790199	-.01320231
1991m6	-.02956706	-.06314084	-.02533901	-.02920852	-.07113087	-.03082947	-.03293313	-.03941814	-.03764811	-.02543715
1991m7	.01541875	-.00633513	-.02036257	.03866788	.02917799	-.00569739	-.01044367	.01047726	.03330973	.06730455
1991m8	.04726471	.03569922	.01606566	.00941425	.01278169	.02389645	.03772352	.0435158	.0487416	.0294251
1991m9	.07166399	.08028481	.08194053	.06936917	.05078325	.08783503	.06976945	.0773581	.02290335	-.00494014
1991m10	.00673946	-.00263871	-.02013935	-.01584038	-.04502448	-.00466779	-.00628263	-.0101426	-.0202444	-.02274866
1991m11	.01025517	-.0190779	-.02144322	.01386007	-.0086254	-.04265813	-.0142204	-.02529262	-.05456279	-.06140873
1991m12	.01296432	-.03704316	-.04563588	-.03349128	-.02593968	-.0657844	-.03645666	-.05012011	-.02720286	.00928088
1992m1	.01783242	-.00502169	.01607113	.02077951	.01459886	.00073293	.01486825	.04072146	.06399223	.04870068
1992m2	.03375101	-.00018782	-.00488358	-.00506859	.00628495	.00068893	.02246535	.01030216	.01579707	.00944054
1992m3	-.03254293	-.07243244	-.05898125	-.04761114	-.03110911	-.05652924	-.05278658	-.04870696	-.04642837	-.04773733
1992m4	.08967655	.12740092	.09755152	.09438786	.10942094	.11348227	.10932489	.0983537	.14605785	.13755351
1992m5	.12355119	.09237479	.10157649	.05819886	.07224535	.0572492	.05521804	.0460492	.02069098	.00997293
1992m6	-.03810756	-.05577745	-.05033239	-.06786575	-.06286125	-.07110335	-.07370336	-.08825323	-.08173743	-.07047068
1992m7	-.06950126	-.0933461	-.09024719	-.09891332	-.09744017	-.14145994	-.11147582	-.1150406	-.12115925	-.08612398
1992m8	-.06000648	-.03724444	-.05727222	-.0596726	-.03566569	-.0777337	-.0902674	-.07061798	-.05648941	-.04261434
1992m9	.01141232	-.0035494	-.01086443	.01696609	-.01259496	.03211649	.04826286	.06890344	.10058987	.0933949
1992m10	.01036669	-.01666955	-.00842379	-.00696362	.00268561	-.01321417	.00422174	.02327182	.05625604	.04165371
1992m11	.12016369	.01101588	.04660985	.06364783	.01853821	.04720639	.03313743	.0301746	.05257338	.04763349
1992m12	.076864	.04924559	.0779144	.0823905	.08977576	.13223855	.09927957	.110494	.1005494	.05860591
1993m1	.14415451	.11861616	.05393554	.10645127	.08712997	.10478019	.10977301	.06718834	.04524742	.00242117
1993m2	.08495738	.07842779	.05671457	.07246016	.03491458	.04216339	.02590632	.02780841	.02685216	.02752428
1993m3	.07413424	.00813834	.0448817	.05606083	.04238517	.03344309	.0343381	.02898658	.03003596	.01724454
